IpAddr,AddrType,Proto,Port,PortState,Reason,TTL,ServiceName,Banner
46.174.106.88,ipv4,tcp,3389,open,syn-ack,111,,
62.76.247.52,ipv4,tcp,443,open,syn-ack,48,,
62.109.19.95,ipv4,tcp,443,open,syn-ack,48,,
84.54.4.43,ipv4,tcp,80,open,syn-ack,49,,
83.138.59.38,ipv4,tcp,443,open,syn-ack,113,,
77.39.15.105,ipv4,tcp,80,open,syn-ack,50,,
77.108.80.76,ipv4,tcp,80,open,syn-ack,48,,
77.37.172.133,ipv4,tcp,443,open,syn-ack,48,,
77.37.151.195,ipv4,tcp,443,open,syn-ack,47,,
62.84.116.168,ipv4,tcp,443,open,syn-ack,47,,
77.39.118.4,ipv4,tcp,443,open,syn-ack,239,,
46.232.112.43,ipv4,tcp,80,open,syn-ack,43,,
84.39.248.13,ipv4,tcp,443,open,syn-ack,48,,
84.201.184.224,ipv4,tcp,443,open,syn-ack,44,,
82.202.254.162,ipv4,tcp,443,open,syn-ack,114,,
82.151.106.154,ipv4,tcp,443,open,syn-ack,49,,
84.22.142.14,ipv4,tcp,443,open,syn-ack,50,,
80.78.244.84,ipv4,tcp,443,open,syn-ack,49,,
82.148.26.163,ipv4,tcp,443,open,syn-ack,49,,
77.51.181.232,ipv4,tcp,3389,open,syn-ack,114,,
62.109.21.132,ipv4,tcp,80,open,syn-ack,46,,
82.162.56.117,ipv4,tcp,443,open,syn-ack,49,,
46.174.55.14,ipv4,tcp,80,open,syn-ack,52,,
85.26.155.93,ipv4,tcp,80,open,syn-ack,54,,
80.78.247.132,ipv4,tcp,80,open,syn-ack,48,,
80.90.187.89,ipv4,tcp,80,open,syn-ack,52,,
80.243.3.214,ipv4,tcp,80,open,syn-ack,49,,
79.165.71.84,ipv4,tcp,80,open,syn-ack,49,,
81.20.204.18,ipv4,tcp,80,open,syn-ack,116,,
80.234.35.235,ipv4,tcp,80,open,syn-ack,52,,
80.83.252.255,ipv4,tcp,80,open,syn-ack,48,,
77.51.193.57,ipv4,tcp,3389,open,syn-ack,113,,
82.112.22.13,ipv4,tcp,80,open,syn-ack,43,,
81.177.140.190,ipv4,tcp,443,open,syn-ack,47,,
77.236.252.14,ipv4,tcp,80,open,syn-ack,237,,
82.146.58.88,ipv4,tcp,80,open,syn-ack,48,,
79.142.100.91,ipv4,tcp,80,open,syn-ack,53,,
62.231.184.225,ipv4,tcp,443,open,syn-ack,112,,
85.28.58.17,ipv4,tcp,3389,open,syn-ack,49,,
46.52.140.214,ipv4,tcp,80,open,syn-ack,48,,
81.200.115.72,ipv4,tcp,443,open,syn-ack,56,,
83.220.41.72,ipv4,tcp,443,open,syn-ack,116,,
82.146.40.208,ipv4,tcp,443,open,syn-ack,48,,
78.155.208.63,ipv4,tcp,3389,open,syn-ack,116,,
81.177.160.38,ipv4,tcp,443,open,syn-ack,46,,
84.54.246.90,ipv4,tcp,3389,open,syn-ack,114,,
78.24.221.176,ipv4,tcp,80,open,syn-ack,110,,
46.146.193.52,ipv4,tcp,80,open,syn-ack,111,,
46.174.52.99,ipv4,tcp,80,open,syn-ack,52,,
81.200.117.187,ipv4,tcp,443,open,syn-ack,56,,
81.163.57.203,ipv4,tcp,443,open,syn-ack,49,,
82.146.43.106,ipv4,tcp,443,open,syn-ack,46,,
79.137.226.44,ipv4,tcp,443,open,syn-ack,116,,
46.229.220.18,ipv4,tcp,3389,open,syn-ack,116,,
84.52.100.141,ipv4,tcp,80,open,syn-ack,47,,
85.26.136.5,ipv4,tcp,80,open,syn-ack,53,,
51.250.25.186,ipv4,tcp,3389,open,syn-ack,111,,
84.22.219.136,ipv4,tcp,443,open,syn-ack,47,,
83.239.17.22,ipv4,tcp,443,open,syn-ack,47,,
82.202.246.141,ipv4,tcp,443,open,syn-ack,50,,
80.240.55.155,ipv4,tcp,443,open,syn-ack,52,,
82.208.68.38,ipv4,tcp,443,open,syn-ack,237,,
84.201.145.213,ipv4,tcp,443,open,syn-ack,47,,
46.161.14.65,ipv4,tcp,80,open,syn-ack,49,,
84.201.145.123,ipv4,tcp,443,open,syn-ack,47,,
51.250.30.127,ipv4,tcp,80,open,syn-ack,47,,
46.229.131.141,ipv4,tcp,80,open,syn-ack,54,,
46.161.44.95,ipv4,tcp,3389,open,syn-ack,53,,
62.233.50.100,ipv4,tcp,443,open,syn-ack,55,,
84.201.180.47,ipv4,tcp,443,open,syn-ack,47,,
46.235.184.37,ipv4,tcp,443,open,syn-ack,51,,
77.93.127.157,ipv4,tcp,443,open,syn-ack,44,,
62.117.113.125,ipv4,tcp,443,open,syn-ack,50,,
80.78.240.93,ipv4,tcp,443,open,syn-ack,48,,
84.22.158.186,ipv4,tcp,443,open,syn-ack,50,,
84.201.184.56,ipv4,tcp,443,open,syn-ack,44,,
81.222.114.196,ipv4,tcp,443,open,syn-ack,53,,
85.12.195.78,ipv4,tcp,80,open,syn-ack,46,,
62.33.9.174,ipv4,tcp,80,open,syn-ack,52,,
77.81.5.128,ipv4,tcp,80,open,syn-ack,111,,
77.81.5.145,ipv4,tcp,80,open,syn-ack,110,,
62.109.14.200,ipv4,tcp,80,open,syn-ack,48,,
77.246.156.84,ipv4,tcp,80,open,syn-ack,45,,
77.246.156.154,ipv4,tcp,80,open,syn-ack,46,,
83.246.190.172,ipv4,tcp,80,open,syn-ack,50,,
77.37.232.159,ipv4,tcp,443,open,syn-ack,46,,
77.244.213.54,ipv4,tcp,443,open,syn-ack,48,,
46.47.13.147,ipv4,tcp,80,open,syn-ack,113,,
83.242.170.151,ipv4,tcp,443,open,syn-ack,44,,
83.217.12.180,ipv4,tcp,443,open,syn-ack,117,,
83.242.170.139,ipv4,tcp,443,open,syn-ack,44,,
83.137.50.162,ipv4,tcp,443,open,syn-ack,55,,
46.166.216.1,ipv4,tcp,80,open,syn-ack,50,,
46.159.69.79,ipv4,tcp,80,open,syn-ack,112,,
62.109.2.10,ipv4,tcp,80,open,syn-ack,47,,
46.229.105.198,ipv4,tcp,80,open,syn-ack,107,,
80.66.84.188,ipv4,tcp,80,open,syn-ack,52,,
81.200.218.78,ipv4,tcp,80,open,syn-ack,50,,
81.26.130.183,ipv4,tcp,80,open,syn-ack,52,,
81.25.54.203,ipv4,tcp,80,open,syn-ack,49,,
81.177.143.118,ipv4,tcp,3389,open,syn-ack,110,,
79.137.250.37,ipv4,tcp,80,open,syn-ack,110,,
82.151.199.100,ipv4,tcp,443,open,syn-ack,49,,
79.172.126.7,ipv4,tcp,80,open,syn-ack,54,,
82.179.79.23,ipv4,tcp,80,open,syn-ack,51,,
78.107.236.117,ipv4,tcp,80,open,syn-ack,48,,
83.171.112.145,ipv4,tcp,80,open,syn-ack,48,,
82.202.212.171,ipv4,tcp,80,open,syn-ack,48,,
79.172.85.231,ipv4,tcp,80,open,syn-ack,54,,
77.220.184.247,ipv4,tcp,443,open,syn-ack,42,,
62.109.16.1,ipv4,tcp,3389,open,syn-ack,112,,
77.51.188.128,ipv4,tcp,443,open,syn-ack,51,,
82.202.162.21,ipv4,tcp,443,open,syn-ack,46,,
82.151.217.239,ipv4,tcp,443,open,syn-ack,46,,
84.201.138.144,ipv4,tcp,3389,open,syn-ack,111,,
46.72.139.188,ipv4,tcp,80,open,syn-ack,55,,
80.78.244.248,ipv4,tcp,80,open,syn-ack,48,,
46.148.140.124,ipv4,tcp,80,open,syn-ack,47,,
46.172.54.140,ipv4,tcp,80,open,syn-ack,48,,
62.33.79.182,ipv4,tcp,443,open,syn-ack,52,,
62.109.3.249,ipv4,tcp,443,open,syn-ack,48,,
46.235.189.59,ipv4,tcp,443,open,syn-ack,50,,
77.244.214.34,ipv4,tcp,443,open,syn-ack,47,,
83.102.204.92,ipv4,tcp,443,open,syn-ack,48,,
82.146.43.157,ipv4,tcp,443,open,syn-ack,48,,
82.162.58.21,ipv4,tcp,443,open,syn-ack,49,,
80.234.46.5,ipv4,tcp,3389,open,syn-ack,115,,
81.23.100.82,ipv4,tcp,443,open,syn-ack,48,,
81.1.242.73,ipv4,tcp,443,open,syn-ack,48,,
82.140.109.7,ipv4,tcp,80,open,syn-ack,243,,
46.173.211.166,ipv4,tcp,3389,open,syn-ack,117,,
84.22.147.54,ipv4,tcp,443,open,syn-ack,54,,
82.151.200.21,ipv4,tcp,443,open,syn-ack,50,,
81.200.117.82,ipv4,tcp,443,open,syn-ack,56,,
46.167.113.179,ipv4,tcp,80,open,syn-ack,50,,
46.148.225.2,ipv4,tcp,80,open,syn-ack,50,,
46.148.54.17,ipv4,tcp,3389,open,syn-ack,116,,
46.148.234.210,ipv4,tcp,3389,open,syn-ack,114,,
62.117.93.50,ipv4,tcp,443,open,syn-ack,240,,
84.53.201.249,ipv4,tcp,443,open,syn-ack,48,,
81.5.81.77,ipv4,tcp,443,open,syn-ack,111,,
62.16.41.154,ipv4,tcp,443,open,syn-ack,45,,
62.16.41.249,ipv4,tcp,443,open,syn-ack,43,,
84.252.128.50,ipv4,tcp,443,open,syn-ack,47,,
62.109.19.194,ipv4,tcp,443,open,syn-ack,47,,
84.201.139.218,ipv4,tcp,443,open,syn-ack,111,,
79.173.99.118,ipv4,tcp,443,open,syn-ack,53,,
82.146.49.184,ipv4,tcp,443,open,syn-ack,48,,
83.217.8.194,ipv4,tcp,443,open,syn-ack,51,,
77.222.54.122,ipv4,tcp,443,open,syn-ack,49,,
83.217.9.9,ipv4,tcp,443,open,syn-ack,46,,
77.73.70.247,ipv4,tcp,80,open,syn-ack,50,,
77.75.4.42,ipv4,tcp,80,open,syn-ack,55,,
77.246.100.91,ipv4,tcp,80,open,syn-ack,52,,
62.148.228.2,ipv4,tcp,80,open,syn-ack,50,,
78.108.83.55,ipv4,tcp,80,open,syn-ack,50,,
62.133.58.5,ipv4,tcp,443,open,syn-ack,51,,
84.201.170.216,ipv4,tcp,80,open,syn-ack,46,,
62.140.247.69,ipv4,tcp,443,open,syn-ack,51,,
83.167.25.170,ipv4,tcp,443,open,syn-ack,47,,
84.201.144.165,ipv4,tcp,443,open,syn-ack,47,,
84.201.144.114,ipv4,tcp,443,open,syn-ack,47,,
84.201.165.18,ipv4,tcp,443,open,syn-ack,42,,
62.113.112.107,ipv4,tcp,3389,open,syn-ack,117,,
83.219.238.67,ipv4,tcp,443,open,syn-ack,53,,
46.235.187.34,ipv4,tcp,80,open,syn-ack,51,,
80.76.226.156,ipv4,tcp,80,open,syn-ack,50,,
79.122.144.37,ipv4,tcp,80,open,syn-ack,48,,
80.66.84.87,ipv4,tcp,80,open,syn-ack,52,,
81.19.72.24,ipv4,tcp,80,open,syn-ack,240,,
79.143.27.215,ipv4,tcp,80,open,syn-ack,46,,
80.70.228.79,ipv4,tcp,80,open,syn-ack,48,,
80.80.100.16,ipv4,tcp,80,open,syn-ack,107,,
46.47.45.129,ipv4,tcp,80,open,syn-ack,48,,
81.13.62.8,ipv4,tcp,80,open,syn-ack,49,,
81.177.18.8,ipv4,tcp,80,open,syn-ack,46,,
80.234.116.27,ipv4,tcp,80,open,syn-ack,50,,
81.177.159.28,ipv4,tcp,80,open,syn-ack,110,,
81.17.159.157,ipv4,tcp,80,open,syn-ack,53,,
78.30.226.133,ipv4,tcp,3389,open,syn-ack,109,,
78.110.52.251,ipv4,tcp,80,open,syn-ack,48,,
78.110.153.32,ipv4,tcp,80,open,syn-ack,50,,
83.174.196.206,ipv4,tcp,443,open,syn-ack,112,,
79.175.39.34,ipv4,tcp,80,open,syn-ack,49,,
79.142.100.81,ipv4,tcp,80,open,syn-ack,53,,
79.137.210.6,ipv4,tcp,80,open,syn-ack,51,,
46.146.223.7,ipv4,tcp,443,open,syn-ack,48,,
78.155.222.210,ipv4,tcp,443,open,syn-ack,49,,
77.244.26.106,ipv4,tcp,443,open,syn-ack,48,,
82.148.18.123,ipv4,tcp,80,open,syn-ack,50,,
85.28.58.77,ipv4,tcp,3389,open,syn-ack,50,,
82.194.247.64,ipv4,tcp,443,open,syn-ack,48,,
78.36.35.235,ipv4,tcp,80,open,syn-ack,50,,
79.143.25.203,ipv4,tcp,80,open,syn-ack,47,,
78.155.207.228,ipv4,tcp,80,open,syn-ack,48,,
46.228.6.219,ipv4,tcp,80,open,syn-ack,49,,
79.174.12.183,ipv4,tcp,80,open,syn-ack,47,,
80.76.235.82,ipv4,tcp,80,open,syn-ack,241,,
46.235.66.222,ipv4,tcp,443,open,syn-ack,55,,
46.235.188.231,ipv4,tcp,443,open,syn-ack,50,,
46.163.168.165,ipv4,tcp,443,open,syn-ack,45,,
46.183.180.238,ipv4,tcp,443,open,syn-ack,48,,
81.177.142.57,ipv4,tcp,443,open,syn-ack,46,,
81.200.117.139,ipv4,tcp,443,open,syn-ack,56,,
82.148.16.114,ipv4,tcp,443,open,syn-ack,49,,
81.222.128.110,ipv4,tcp,443,open,syn-ack,52,,
82.146.43.122,ipv4,tcp,443,open,syn-ack,46,,
82.142.134.123,ipv4,tcp,443,open,syn-ack,54,,
81.177.122.122,ipv4,tcp,443,open,syn-ack,113,,
84.201.182.120,ipv4,tcp,80,open,syn-ack,47,,
83.220.175.198,ipv4,tcp,443,open,syn-ack,46,,
84.53.245.61,ipv4,tcp,80,open,syn-ack,46,,
46.243.183.207,ipv4,tcp,3389,open,syn-ack,115,,
84.201.172.110,ipv4,tcp,443,open,syn-ack,47,,
85.12.194.223,ipv4,tcp,443,open,syn-ack,48,,
84.201.172.110,ipv4,tcp,443,open,syn-ack,47,,
85.12.194.223,ipv4,tcp,443,open,syn-ack,45,,
81.163.16.243,ipv4,tcp,443,open,syn-ack,48,,
81.16.141.115,ipv4,tcp,443,open,syn-ack,50,,
81.177.141.104,ipv4,tcp,443,open,syn-ack,47,,
81.16.141.200,ipv4,tcp,443,open,syn-ack,49,,
46.229.183.72,ipv4,tcp,80,open,syn-ack,51,,
62.78.55.1,ipv4,tcp,80,open,syn-ack,48,,
62.113.116.64,ipv4,tcp,443,open,syn-ack,53,,
84.52.77.183,ipv4,tcp,443,open,syn-ack,47,,
62.173.154.8,ipv4,tcp,443,open,syn-ack,50,,
62.173.154.4,ipv4,tcp,443,open,syn-ack,50,,
78.155.208.111,ipv4,tcp,443,open,syn-ack,243,,
62.231.13.248,ipv4,tcp,443,open,syn-ack,48,,
77.51.185.247,ipv4,tcp,443,open,syn-ack,47,,
62.173.154.31,ipv4,tcp,443,open,syn-ack,49,,
83.220.175.91,ipv4,tcp,443,open,syn-ack,48,,
82.202.193.62,ipv4,tcp,443,open,syn-ack,49,,
77.223.123.139,ipv4,tcp,443,open,syn-ack,48,,
62.173.139.58,ipv4,tcp,443,open,syn-ack,49,,
77.223.93.23,ipv4,tcp,80,open,syn-ack,48,,
62.220.54.161,ipv4,tcp,443,open,syn-ack,107,,
62.84.116.16,ipv4,tcp,443,open,syn-ack,44,,
46.146.116.18,ipv4,tcp,80,open,syn-ack,48,,
83.171.124.74,ipv4,tcp,443,open,syn-ack,48,,
84.201.164.220,ipv4,tcp,443,open,syn-ack,44,,
84.16.158.36,ipv4,tcp,443,open,syn-ack,245,,
46.229.223.251,ipv4,tcp,3389,open,syn-ack,117,,
79.142.17.23,ipv4,tcp,443,open,syn-ack,50,,
62.231.21.2,ipv4,tcp,80,open,syn-ack,53,,
62.78.50.113,ipv4,tcp,80,open,syn-ack,48,,
82.146.54.24,ipv4,tcp,443,open,syn-ack,46,,
62.165.31.138,ipv4,tcp,3389,open,syn-ack,50,,
46.174.55.45,ipv4,tcp,80,open,syn-ack,52,,
46.163.185.214,ipv4,tcp,80,open,syn-ack,48,,
46.138.250.112,ipv4,tcp,80,open,syn-ack,46,,
79.174.70.123,ipv4,tcp,80,open,syn-ack,46,,
80.90.186.254,ipv4,tcp,80,open,syn-ack,52,,
81.9.125.213,ipv4,tcp,80,open,syn-ack,244,,
83.246.222.17,ipv4,tcp,80,open,syn-ack,50,,
82.146.39.119,ipv4,tcp,80,open,syn-ack,46,,
80.249.145.153,ipv4,tcp,80,open,syn-ack,49,,
81.177.142.213,ipv4,tcp,3389,open,syn-ack,110,,
77.50.46.153,ipv4,tcp,3389,open,syn-ack,112,,
81.200.112.148,ipv4,tcp,80,open,syn-ack,56,,
82.114.233.116,ipv4,tcp,443,open,syn-ack,54,,
82.138.15.124,ipv4,tcp,443,open,syn-ack,49,,
80.91.27.61,ipv4,tcp,80,open,syn-ack,50,,
78.108.64.84,ipv4,tcp,80,open,syn-ack,43,,
80.68.156.94,ipv4,tcp,80,open,syn-ack,43,,
77.95.132.246,ipv4,tcp,443,open,syn-ack,48,,
78.107.248.31,ipv4,tcp,443,open,syn-ack,48,,
77.222.52.15,ipv4,tcp,443,open,syn-ack,49,,
85.28.58.103,ipv4,tcp,3389,open,syn-ack,50,,
46.48.236.95,ipv4,tcp,80,open,syn-ack,48,,
46.172.54.73,ipv4,tcp,80,open,syn-ack,52,,
80.65.30.36,ipv4,tcp,80,open,syn-ack,53,,
79.175.45.169,ipv4,tcp,80,open,syn-ack,54,,
62.76.8.125,ipv4,tcp,80,open,syn-ack,108,,
79.175.45.45,ipv4,tcp,80,open,syn-ack,118,,
79.122.162.26,ipv4,tcp,80,open,syn-ack,47,,
46.159.253.16,ipv4,tcp,443,open,syn-ack,48,,
62.84.124.172,ipv4,tcp,443,open,syn-ack,47,,
81.24.125.230,ipv4,tcp,443,open,syn-ack,48,,
80.249.149.89,ipv4,tcp,443,open,syn-ack,47,,
80.240.100.6,ipv4,tcp,3389,open,syn-ack,110,,
80.87.198.71,ipv4,tcp,443,open,syn-ack,46,,
83.242.165.8,ipv4,tcp,80,open,syn-ack,44,,
84.201.182.158,ipv4,tcp,80,open,syn-ack,47,,
62.173.141.77,ipv4,tcp,3389,open,syn-ack,114,,
81.177.141.82,ipv4,tcp,443,open,syn-ack,47,,
81.177.141.221,ipv4,tcp,443,open,syn-ack,47,,
81.26.133.190,ipv4,tcp,443,open,syn-ack,52,,
82.138.56.212,ipv4,tcp,443,open,syn-ack,49,,
82.148.15.4,ipv4,tcp,443,open,syn-ack,50,,
62.122.246.229,ipv4,tcp,80,open,syn-ack,52,,
46.174.54.109,ipv4,tcp,3389,open,syn-ack,115,,
62.113.96.186,ipv4,tcp,443,open,syn-ack,49,,
62.76.109.182,ipv4,tcp,443,open,syn-ack,50,,
62.231.13.203,ipv4,tcp,443,open,syn-ack,48,,
80.255.154.98,ipv4,tcp,443,open,syn-ack,53,,
62.152.54.14,ipv4,tcp,443,open,syn-ack,48,,
77.81.5.187,ipv4,tcp,80,open,syn-ack,111,,
77.108.80.13,ipv4,tcp,80,open,syn-ack,49,,
62.109.14.142,ipv4,tcp,80,open,syn-ack,48,,
62.148.142.177,ipv4,tcp,80,open,syn-ack,112,,
62.109.15.32,ipv4,tcp,80,open,syn-ack,46,,
77.40.89.115,ipv4,tcp,80,open,syn-ack,52,,
62.233.46.40,ipv4,tcp,80,open,syn-ack,45,,
77.243.115.78,ipv4,tcp,80,open,syn-ack,44,,
62.76.187.152,ipv4,tcp,443,open,syn-ack,49,,
77.37.152.91,ipv4,tcp,443,open,syn-ack,51,,
62.78.60.111,ipv4,tcp,443,open,syn-ack,48,,
62.76.106.158,ipv4,tcp,443,open,syn-ack,50,,
46.232.125.244,ipv4,tcp,443,open,syn-ack,40,,
62.109.16.126,ipv4,tcp,443,open,syn-ack,48,,
82.148.29.244,ipv4,tcp,443,open,syn-ack,48,,
85.15.135.222,ipv4,tcp,443,open,syn-ack,50,,
84.237.19.14,ipv4,tcp,443,open,syn-ack,44,,
82.114.120.70,ipv4,tcp,443,open,syn-ack,111,,
83.69.181.103,ipv4,tcp,443,open,syn-ack,47,,
83.174.228.103,ipv4,tcp,443,open,syn-ack,47,,
46.235.186.137,ipv4,tcp,80,open,syn-ack,50,,
62.113.98.254,ipv4,tcp,80,open,syn-ack,49,,
81.90.181.45,ipv4,tcp,80,open,syn-ack,48,,
80.66.84.133,ipv4,tcp,80,open,syn-ack,52,,
80.90.187.60,ipv4,tcp,80,open,syn-ack,52,,
80.90.187.179,ipv4,tcp,80,open,syn-ack,52,,
80.90.190.219,ipv4,tcp,80,open,syn-ack,49,,
82.138.32.19,ipv4,tcp,3389,open,syn-ack,112,,
81.177.139.31,ipv4,tcp,80,open,syn-ack,47,,
77.232.37.248,ipv4,tcp,3389,open,syn-ack,117,,
78.85.83.25,ipv4,tcp,80,open,syn-ack,50,,
82.148.30.222,ipv4,tcp,80,open,syn-ack,48,,
78.153.151.0,ipv4,tcp,80,open,syn-ack,50,,
82.179.89.46,ipv4,tcp,80,open,syn-ack,50,,
77.83.117.183,ipv4,tcp,443,open,syn-ack,43,,
81.18.136.235,ipv4,tcp,80,open,syn-ack,242,,
77.221.143.181,ipv4,tcp,443,open,syn-ack,48,,
77.83.117.96,ipv4,tcp,443,open,syn-ack,42,,
85.28.57.151,ipv4,tcp,3389,open,syn-ack,49,,
82.200.81.42,ipv4,tcp,443,open,syn-ack,114,,
51.250.17.170,ipv4,tcp,80,open,syn-ack,46,,
46.148.51.204,ipv4,tcp,80,open,syn-ack,53,,
78.29.14.21,ipv4,tcp,80,open,syn-ack,114,,
78.110.50.65,ipv4,tcp,80,open,syn-ack,49,,
80.87.199.3,ipv4,tcp,80,open,syn-ack,112,,
79.120.52.150,ipv4,tcp,80,open,syn-ack,118,,
82.202.219.4,ipv4,tcp,80,open,syn-ack,50,,
46.229.212.149,ipv4,tcp,443,open,syn-ack,51,,
46.235.189.66,ipv4,tcp,443,open,syn-ack,50,,
51.250.3.0,ipv4,tcp,443,open,syn-ack,47,,
82.146.42.252,ipv4,tcp,443,open,syn-ack,48,,
77.40.51.152,ipv4,tcp,443,open,syn-ack,113,,
81.222.128.147,ipv4,tcp,443,open,syn-ack,52,,
82.148.16.160,ipv4,tcp,443,open,syn-ack,49,,
80.249.149.55,ipv4,tcp,443,open,syn-ack,48,,
83.220.163.161,ipv4,tcp,443,open,syn-ack,242,,
84.252.141.135,ipv4,tcp,443,open,syn-ack,44,,
83.220.162.10,ipv4,tcp,3389,open,syn-ack,113,,
46.63.246.136,ipv4,tcp,80,open,syn-ack,14,,
81.211.33.182,ipv4,tcp,443,open,syn-ack,53,,
46.163.155.96,ipv4,tcp,80,open,syn-ack,46,,
46.167.73.96,ipv4,tcp,80,open,syn-ack,50,,
51.250.10.101,ipv4,tcp,80,open,syn-ack,46,,
46.148.234.247,ipv4,tcp,3389,open,syn-ack,114,,
84.53.242.91,ipv4,tcp,443,open,syn-ack,50,,
84.39.243.2,ipv4,tcp,443,open,syn-ack,44,,
80.87.199.60,ipv4,tcp,443,open,syn-ack,48,,
62.213.105.42,ipv4,tcp,443,open,syn-ack,114,,
62.68.140.208,ipv4,tcp,443,open,syn-ack,48,,
80.249.150.231,ipv4,tcp,443,open,syn-ack,47,,
81.222.115.38,ipv4,tcp,443,open,syn-ack,54,,
81.23.6.85,ipv4,tcp,443,open,syn-ack,53,,
83.220.175.116,ipv4,tcp,443,open,syn-ack,48,,
77.223.103.97,ipv4,tcp,443,open,syn-ack,114,,
62.76.24.147,ipv4,tcp,80,open,syn-ack,51,,
77.221.215.207,ipv4,tcp,80,open,syn-ack,50,,
77.244.27.77,ipv4,tcp,80,open,syn-ack,48,,
77.242.110.180,ipv4,tcp,80,open,syn-ack,50,,
77.244.211.184,ipv4,tcp,80,open,syn-ack,47,,
77.40.49.9,ipv4,tcp,80,open,syn-ack,52,,
62.233.46.98,ipv4,tcp,80,open,syn-ack,45,,
62.233.46.5,ipv4,tcp,80,open,syn-ack,43,,
77.91.195.134,ipv4,tcp,80,open,syn-ack,48,,
78.37.176.92,ipv4,tcp,80,open,syn-ack,48,,
46.232.126.42,ipv4,tcp,443,open,syn-ack,40,,
46.163.136.131,ipv4,tcp,80,open,syn-ack,47,,
46.232.126.55,ipv4,tcp,443,open,syn-ack,41,,
46.254.16.202,ipv4,tcp,80,open,syn-ack,50,,
84.22.211.92,ipv4,tcp,443,open,syn-ack,46,,
82.146.33.65,ipv4,tcp,443,open,syn-ack,48,,
78.155.196.77,ipv4,tcp,443,open,syn-ack,47,,
82.146.33.88,ipv4,tcp,443,open,syn-ack,46,,
80.93.55.159,ipv4,tcp,443,open,syn-ack,49,,
62.181.49.188,ipv4,tcp,80,open,syn-ack,43,,
62.3.58.137,ipv4,tcp,80,open,syn-ack,51,,
62.148.227.81,ipv4,tcp,3389,open,syn-ack,113,,
46.147.242.103,ipv4,tcp,80,open,syn-ack,115,,
62.76.112.23,ipv4,tcp,80,open,syn-ack,53,,
84.42.64.139,ipv4,tcp,443,open,syn-ack,47,,
62.140.253.16,ipv4,tcp,80,open,syn-ack,51,,
79.170.152.97,ipv4,tcp,80,open,syn-ack,55,,
79.143.27.187,ipv4,tcp,80,open,syn-ack,47,,
83.234.154.168,ipv4,tcp,80,open,syn-ack,239,,
80.90.187.5,ipv4,tcp,80,open,syn-ack,52,,
80.78.247.67,ipv4,tcp,80,open,syn-ack,48,,
81.177.175.217,ipv4,tcp,3389,open,syn-ack,110,,
46.61.113.168,ipv4,tcp,443,open,syn-ack,51,,
81.28.163.57,ipv4,tcp,3389,open,syn-ack,115,,
82.138.32.22,ipv4,tcp,3389,open,syn-ack,112,,
81.200.114.164,ipv4,tcp,80,open,syn-ack,56,,
80.87.194.134,ipv4,tcp,80,open,syn-ack,47,,
80.90.191.159,ipv4,tcp,80,open,syn-ack,49,,
78.138.157.136,ipv4,tcp,80,open,syn-ack,50,,
82.204.174.222,ipv4,tcp,80,open,syn-ack,45,,
82.112.44.78,ipv4,tcp,443,open,syn-ack,241,,
78.140.197.138,ipv4,tcp,80,open,syn-ack,49,,
79.174.191.21,ipv4,tcp,80,open,syn-ack,112,,
80.90.187.33,ipv4,tcp,80,open,syn-ack,52,,
77.74.79.14,ipv4,tcp,443,open,syn-ack,244,,
82.146.40.39,ipv4,tcp,443,open,syn-ack,47,,
82.112.43.40,ipv4,tcp,443,open,syn-ack,241,,
82.146.40.158,ipv4,tcp,443,open,syn-ack,48,,
81.177.139.129,ipv4,tcp,443,open,syn-ack,47,,
78.155.196.118,ipv4,tcp,80,open,syn-ack,47,,
79.120.11.112,ipv4,tcp,80,open,syn-ack,55,,
79.164.244.98,ipv4,tcp,80,open,syn-ack,49,,
46.160.161.172,ipv4,tcp,443,open,syn-ack,50,,
46.172.223.189,ipv4,tcp,443,open,syn-ack,49,,
62.84.124.119,ipv4,tcp,443,open,syn-ack,47,,
62.141.103.166,ipv4,tcp,443,open,syn-ack,117,,
80.82.50.126,ipv4,tcp,80,open,syn-ack,49,,
77.221.146.157,ipv4,tcp,443,open,syn-ack,48,,
77.220.188.38,ipv4,tcp,443,open,syn-ack,46,,
81.177.142.102,ipv4,tcp,443,open,syn-ack,46,,
82.179.144.153,ipv4,tcp,443,open,syn-ack,49,,
81.200.118.5,ipv4,tcp,443,open,syn-ack,56,,
80.251.126.254,ipv4,tcp,443,open,syn-ack,48,,
82.148.16.145,ipv4,tcp,443,open,syn-ack,47,,
78.37.254.170,ipv4,tcp,443,open,syn-ack,51,,
84.38.185.203,ipv4,tcp,80,open,syn-ack,49,,
84.201.132.28,ipv4,tcp,443,open,syn-ack,47,,
46.243.183.210,ipv4,tcp,3389,open,syn-ack,114,,
79.172.39.186,ipv4,tcp,443,open,syn-ack,42,,
81.200.116.233,ipv4,tcp,443,open,syn-ack,56,,
81.23.120.2,ipv4,tcp,443,open,syn-ack,49,,
82.148.15.59,ipv4,tcp,443,open,syn-ack,48,,
82.146.62.185,ipv4,tcp,443,open,syn-ack,48,,
62.192.227.217,ipv4,tcp,80,open,syn-ack,47,,
62.117.64.114,ipv4,tcp,80,open,syn-ack,239,,
62.117.93.56,ipv4,tcp,443,open,syn-ack,111,,
62.76.247.55,ipv4,tcp,443,open,syn-ack,46,,
81.18.116.91,ipv4,tcp,443,open,syn-ack,45,,
